X Y Z
56.15224838 -50.36875153 12.00675011
55.96149826 -50.90575027 11.90999985
56.06100082 -50.81275177 12.01875019
55.83274841 -50.37775040 11.91475010
55.95650101 -50.47949982 11.99950027
55.87075043 -50.29774857 11.82925034
55.81250000 -50.31000137 12.13099957
55.72549820 -50.49974823 12.21724987
56.71974945 -51.59925079 12.31225014
55.40425110 -50.41025162 12.46325016
59.47574997 -53.18075180 13.46500015
59.47475052 -53.18624878 13.50325012
59.15874863 -53.08750153 13.53374958
58.70399857 -53.19599915 13.50174999
58.80025101 -53.18799973 13.59875011
58.72975159 -52.89350128 13.96049976
58.75149918 -52.59674835 13.36250019
58.76324844 -52.59349823 13.41049957
58.57624817 -52.83425140 13.59624958
58.52149963 -52.69800186 13.72700024
58.98324966 -52.78824997 13.80924988
58.50275040 -52.78699875 13.90625000
58.37500000 -53.16699982 13.49775028
57.78900146 -53.18600082 13.85274982
57.79824829 -53.16424942 13.95374966
58.12950134 -52.58675003 13.39375019
58.31874847 -52.90724945 13.64900017
58.36949921 -52.68875122 13.60449982
58.22700119 -52.59075165 13.59574986
57.16324997 -52.47299957 13.90275002
61.18574905 -51.90050125 15.40974998
61.11225128 -49.13349915 11.70975018
61.12250137 -49.10025024 12.04899979
61.31624985 -48.90650177 13.32674980
61.22150040 -46.70050049 13.02474976
61.19250107 -46.95550156 12.95499992
61.10350037 -46.59500122 12.79399967
61.02474976 -46.59925079 12.92899990
61.11074829 -47.13199997 13.08275032
60.72050095 -49.32175064 11.61674976
60.65325165 -49.14524841 11.81124973
60.09650040 -49.44549942 11.41149998
60.36600113 -48.59849930 11.57800007
59.83824921 -49.40999985 11.90474987
59.85774994 -49.20000076 12.10949993
59.23749924 -49.01599884 12.31124973
60.80075073 -49.31449890 13.37250042
60.20824814 -47.77275085 13.31575012
59.50299835 -49.11249924 12.91075039
59.30725098 -49.42625046 12.49750042
59.30025101 -49.42224884 12.52474976
59.15274811 -49.50400162 12.49750042
59.15724945 -49.50650024 12.51749992
59.04349899 -49.50400162 12.72025013
59.21350098 -49.42350006 12.85700035
59.08575058 -49.30350113 12.90324974
59.15425110 -48.91450119 12.49775028
59.21149826 -49.42475128 12.92749977
59.16749954 -49.25049973 13.00699997
59.20325089 -48.17274857 12.87749958
59.20225143 -48.17024994 12.91950035
59.16424942 -48.31349945 12.96549988
58.90050125 -48.17224884 12.89099979
59.14524841 -48.19699860 13.01424980
59.13249969 -48.32725143 13.12250042
59.00574875 -48.46075058 13.12475014
60.12500000 -46.82175064 13.38224983
60.12400055 -46.82699966 13.40375042
59.99375153 -46.78400040 13.32050037
59.84875107 -46.89400101 13.39200020
59.64875031 -46.67375183 13.47399998
59.00749969 -47.10400009 13.27250004
61.69924927 -49.29999924 13.86174965
61.70750046 -48.99824905 13.74149990
61.33224869 -49.35324860 13.79975033
61.39324951 -49.03649902 13.93924999
61.22800064 -49.04249954 13.79599953
61.56700134 -49.13325119 14.10875034
61.51499939 -49.00775146 14.20324993
61.48875046 -48.96675110 14.24300003
61.41799927 -49.11399841 14.31375027
61.08499908 -49.25775146 14.29800034
60.43650055 -49.15824890 13.62749958
60.21149826 -48.16650009 14.23225021
60.24924850 -48.29975128 14.30099964
60.16500092 -48.08700180 14.38899994
59.99000168 -48.40750122 14.30025005
59.99224854 -48.30350113 14.39175034
60.19350052 -47.94174957 14.37524986
59.79999924 -48.28725052 13.60124969
59.34474945 -47.92625046 14.00199986
59.65124893 -48.43175125 14.10149956
59.69649887 -48.49674988 14.33724976
59.68175125 -48.53324890 14.40100002
59.70199966 -48.49525070 14.41149998
59.80625153 -48.12274933 14.29775047
59.69075012 -48.22174835 14.51150036
60.19675064 -48.07675171 14.74075031
59.99349976 -48.27849960 14.66199970
60.09600067 -47.71474838 14.62950039
59.67425156 -47.89274979 14.59875011
59.67300034 -47.89149857 14.64900017
59.74224854 -48.00350189 14.83749962
60.30575180 -46.73199844 13.80224991
60.32624817 -46.59975052 13.88724995
59.83599854 -47.22774887 13.79174995
59.83100128 -47.18249893 13.81050014
60.33375168 -46.88724899 14.10900021
59.26824951 -47.16775131 13.90999985
59.19675064 -47.29499817 13.98525047
59.19575119 -47.28775024 14.00625038
59.08874893 -46.79624939 14.00899982
59.20600128 -47.30300140 14.44174957
58.88874817 -47.51649857 14.50749969
60.04850006 -47.01449966 15.57824993
58.80199814 -47.42274857 14.60274982
59.00025177 -49.60374832 11.85849953
58.04750061 -49.69950104 11.86725044
58.00099945 -48.86774826 11.89074993
59.02149963 -49.59524918 11.94474983
58.22449875 -49.30625153 12.24300003
58.00949860 -48.80025101 11.97675037
58.00500107 -49.23099899 12.40450001
58.00500107 -48.91524887 12.19099998
57.01850128 -49.31724930 11.79500008
57.66574860 -49.09975052 12.00150013
57.80300140 -48.95475006 12.09000015
57.51050186 -49.27024841 12.18375015
57.26374817 -49.40625000 12.13024998
57.25875092 -48.89225006 12.04724979
57.10374832 -49.29199982 11.95300007
56.92525101 -49.32799911 11.90575027
57.10074997 -49.07775116 12.03925037
57.10924911 -49.09875107 12.11425018
57.55524826 -47.80849838 11.83199978
57.20149994 -48.50474930 12.42450047
58.95574951 -49.48450089 12.81774998
58.81900024 -48.70399857 12.51025009
58.78424835 -48.70299911 12.54049969
58.11949921 -49.58874893 12.55300045
58.02774811 -49.53150177 12.51850033
58.20550156 -49.29524994 12.82100010
58.18175125 -49.01124954 12.58975029
58.01449966 -48.91624832 12.44974995
57.96125031 -48.81399918 12.56550026
58.17200089 -49.01525116 12.70324993
58.73400116 -48.90475082 12.94849968
58.79899979 -48.72074890 13.23250008
58.73849869 -48.81074905 13.24524975
58.16149902 -49.33824921 12.96125031
58.02249908 -49.32474899 13.01025009
58.09049988 -49.30049896 12.92150021
58.07249832 -49.22900009 13.00275040
58.02399826 -49.20674896 13.11025047
57.99300003 -49.25674820 13.09125042
58.02099991 -49.03549957 13.11975002
58.70249939 -48.05575180 12.90725040
58.70475006 -47.96524811 12.90950012
58.39099884 -48.08649826 12.94200039
58.00749969 -48.77074814 12.71374989
58.01124954 -48.68750000 12.71074963
58.00450134 -48.58625031 12.72749996
57.86574936 -48.73274994 12.80525017
58.49174881 -48.71175003 13.11900043
58.78400040 -48.61849976 13.30049992
58.49050140 -48.13999939 13.01200008
57.87324905 -48.36624908 13.09875011
57.80675125 -48.29850006 13.08924961
57.91474915 -47.91675186 13.03699970
57.48500061 -48.98099899 12.80949974
57.76399994 -48.79499817 12.80650043
57.77899933 -48.62525177 12.83724976
57.55675125 -48.71524811 12.90499973
57.35525131 -48.39974976 12.79049969
57.22925186 -48.45600128 12.54625034
57.31975174 -48.67024994 12.80300045
57.31624985 -48.88600159 12.84549999
57.26025009 -48.91350174 12.90149975
57.19475174 -48.91775131 12.91149998
57.65650177 -48.46350098 13.20224953
57.48825073 -48.51100159 13.00675011
57.62200165 -47.88050079 12.98349953
57.18399811 -48.68424988 13.10400009
57.71775055 -47.40975189 11.68000031
57.71099854 -47.40924835 11.70100021
57.60675049 -47.68075180 11.87500000
56.93674850 -49.69725037 11.97124958
56.80725098 -49.86825180 12.19174957
56.88100052 -49.31549835 12.19849968
56.77600098 -48.70375061 11.48999977
56.01174927 -48.13724899 11.48124981
56.60525131 -48.87675095 12.29424953
56.52925110 -48.88375092 12.19999981
55.71374893 -49.19649887 11.86775017
55.71200180 -49.90850067 12.15900040
55.18199921 -49.71825027 11.91975021
55.30775070 -49.78725052 12.11524963
55.45524979 -48.89250183 12.22224998
55.43450165 -48.76625061 12.22049999
55.67224884 -48.41149902 12.21724987
55.23374939 -48.90150070 12.33100033
55.20325089 -48.63899994 12.09099960
55.21974945 -48.48500061 12.32975006
55.90599823 -49.94575119 12.42249966
55.65024948 -50.11574936 12.41349983
55.87075043 -47.81674957 11.70650005
58.52975082 -47.12374878 14.41199970
60.03824997 -47.80400085 16.21450043
60.00299835 -47.25350189 15.77075005
60.43600082 -47.03575134 16.30875015
59.83024979 -46.86299896 16.19725037
59.99599838 -46.84175110 16.51000023
55.12224960 -52.90024948 9.08125019
55.09999847 -52.80250168 9.09375000
54.79074860 -52.80749893 8.80000019
54.70149994 -52.66624832 9.10649967
54.48949814 -52.47975159 9.10649967
55.31074905 -52.83549881 9.27575016
55.19575119 -52.93149948 9.24349976
55.19725037 -52.77875137 9.20125008
55.30075073 -52.74599838 9.31725025
55.19049835 -52.71649933 9.34700012
55.05474854 -52.91699982 9.28400040
55.17549896 -52.99074936 9.41374969
55.29150009 -52.73849869 9.42350006
55.21300125 -52.94049835 9.41899967
55.18125153 -52.70600128 9.41399956
55.16675186 -52.66949844 9.40375042
55.05274963 -52.65900040 9.33524990
55.09550095 -52.63074875 9.40425014
54.97774887 -52.64450073 9.31550026
54.95824814 -52.52349854 9.60925007
54.63124847 -52.76224899 9.20825005
55.09925079 -51.12649918 11.02350044
54.89899826 -49.69350052 11.90699959
58.01150131 -51.72449875 -2.20475006
58.08750153 -51.70175171 -2.17799997
57.98274994 -51.70299911 -2.20225000
57.99824905 -51.70875168 -2.15424991
57.99774933 -51.59299850 -1.90674996
61.10425186 -49.20700073 11.37325001
57.49375153 -52.10374832 7.55725002
57.39699936 -52.10100174 7.56349993
57.99924850 -50.60800171 6.53999996
57.95325089 -50.60449982 6.28574991
58.89450073 -51.41600037 7.28324986
58.78224945 -51.32025146 7.55950022
58.76699829 -51.36524963 7.61824989
58.07600021 -51.60850143 7.16699982
57.99475098 -51.63475037 7.20674992
57.98649979 -51.60324860 7.19224977
57.92575073 -51.72900009 7.28450012
58.37450027 -50.80199814 7.03200006
58.43750000 -50.80775070 7.10225010
58.41949844 -50.80649948 7.08725023
58.50424957 -50.81124878 7.19899988
58.52074814 -50.81724930 7.24275017
58.59149933 -50.80599976 7.36175013
57.88199997 -51.72700119 7.28499985
57.31325150 -55.66775131 11.18424988
57.40325165 -55.70524979 11.31774998
57.43724823 -54.80075073 11.47875023
59.18450165 -51.71374893 8.08524990
58.98550034 -51.60425186 7.94850016
58.03300095 -53.36674881 8.62150002
57.86000061 -53.29949951 8.70975018
57.82300186 -53.88650131 9.21175003
57.71250153 -53.18750000 8.69550037
57.29275131 -53.30474854 8.79049969
57.50275040 -53.92800140 9.10799980
57.16999817 -54.02149963 9.50549984
57.04949951 -53.97000122 9.51900005
57.08399963 -53.69924927 9.40100002
57.03350067 -53.83649826 9.50049973
56.88525009 -54.07249832 9.41674995
56.99100113 -53.37625122 9.42275047
57.60725021 -52.97200012 8.60599995
57.70500183 -53.14799881 8.71724987
57.38600159 -52.82099915 8.89900017
57.53525162 -52.41125107 8.63924980
57.52375031 -52.38700104 9.59325027
57.10774994 -53.08625031 9.20699978
57.26025009 -52.78725052 9.10525036
57.02650070 -52.40874863 9.20674992
57.00899887 -52.34899902 9.38274956
58.76250076 -51.40575027 7.65425014
58.79550171 -51.45449829 7.70424986
58.69924927 -51.42549896 7.73024988
58.72225189 -51.45325089 7.80525017
58.75149918 -51.48725128 7.93924999
58.77724838 -51.50325012 7.98675013
58.79425049 -51.50600052 8.00524998
58.80075073 -51.52999878 8.08699989
58.76475143 -51.49475098 8.00625038
58.78850174 -51.53625107 8.18649960
58.64099884 -50.97700119 8.49225044
57.49050140 -51.95249939 7.82375002
57.67575073 -51.22949982 8.01675034
57.66699982 -51.19800186 8.03125000
57.89675140 -51.76025009 8.18099976
57.81299973 -51.69250107 8.18350029
57.88174820 -51.42874908 8.13150024
58.78475189 -50.48125076 8.78824997
57.61650085 -51.38225174 8.92424965
56.90975189 -51.89149857 9.39799976
57.61399841 -50.69900131 9.27400017
57.57225037 -50.69749832 9.23950005
57.20674896 -50.48775101 9.27124977
59.32500076 -53.12525177 11.68999958
60.69300079 -51.62224960 10.20825005
60.38999939 -51.52650070 10.08850002
60.08124924 -51.26874924 10.19349957
60.88750076 -51.72525024 10.31900024
60.58300018 -50.67750168 10.04825020
59.99050140 -50.40800095 11.02175045
59.16600037 -50.63349915 11.07824993
58.09524918 -52.37799835 10.09200001
57.89374924 -52.32699966 10.27624989
57.39875031 -52.33200073 9.92724991
57.28649902 -52.62174988 9.80525017
57.90774918 -53.09975052 11.59974957
57.33124924 -53.19800186 10.90524960
57.41574860 -52.68000031 11.03575039
57.23424911 -52.39849854 11.59525013
58.80950165 -50.85049820 10.40950012
57.71274948 -52.15050125 9.65025043
56.98500061 -51.99425125 9.66425037
56.97574997 -51.99924850 9.72500038
56.91199875 -51.43700027 9.87625027
57.00600052 -51.26924896 10.14949989
56.91049957 -50.61875153 10.09424973
57.90124893 -51.36750031 11.43375015
58.20000076 -51.60350037 11.68599987
58.31174850 -51.33750153 11.61849976
57.99074936 -51.39725113 11.61400032
58.06525040 -51.22600174 11.66975021
57.70724869 -50.62649918 11.48700047
56.69775009 -53.19475174 8.82050037
56.21500015 -53.91125107 8.73750019
56.11975098 -53.90724945 8.81774998
56.20774841 -53.75949860 8.94250011
56.19549942 -53.47225189 8.98174953
56.50299835 -53.18450165 9.30774975
56.01224899 -53.65549850 9.34449959
55.94800186 -53.64025116 9.40649986
56.01374817 -53.50125122 9.41049957
55.83449936 -53.30749893 9.51675034
56.70100021 -52.50225067 8.68550014
56.52225113 -52.58575058 8.67749977
56.49900055 -52.59674835 8.69225025
56.81200027 -52.38375092 9.03024960
56.12675095 -52.50000000 9.21749973
56.20249939 -52.35525131 9.50100040
55.75225067 -53.17950058 9.41849995
55.70774841 -52.89225006 8.78800011
55.41875076 -53.05049896 8.70400047
55.72975159 -52.59474945 9.15649986
55.43650055 -52.70700073 9.39099979
56.49200058 -51.91550064 8.54024982
56.50949860 -51.87250137 8.71049976
56.51324844 -51.41400146 9.07874966
56.50875092 -51.38124847 9.10400009
55.90150070 -51.58024979 8.68150043
56.30300140 -51.92324829 9.01875019
56.32474899 -51.38550186 8.90824986
56.26599884 -51.80625153 9.20100021
56.84375000 -50.59474945 9.51099968
55.64974976 -51.69575119 9.00074959
55.38199997 -51.88774872 9.21450043
54.59600067 -52.47100067 9.15849972
54.60350037 -52.09825134 9.10225010
54.66149902 -52.29925156 9.20425034
54.65774918 -52.31275177 9.42175007
55.98925018 -52.93375015 9.61800003
56.16574860 -52.78950119 9.85999966
55.17124939 -52.47249985 9.70275021
56.40200043 -51.25075150 10.15900040
56.35499954 -51.52175140 10.38650036
56.50125122 -51.32600021 10.40375042
56.10324860 -51.36724854 10.60099983
56.15024948 -51.12174988 10.50975037
56.16400146 -51.27650070 10.61299992
56.07075119 -51.10575104 10.51150036
55.82524872 -51.17699814 10.41149998
56.53274918 -50.79800034 9.75300026
56.40150070 -50.96675110 9.97224998
56.07324982 -50.79949951 10.12674999
56.47999954 -50.89974976 10.32524967
56.12900162 -50.87350082 10.51025009
55.52624893 -51.30324936 10.46450043
55.35649872 -51.19649887 10.46549988
55.81250000 -51.66474915 10.74275017
55.81874847 -51.68524933 10.81225014
56.31425095 -51.40499878 10.72325039
55.81299973 -51.18375015 10.78575039
55.60774994 -51.83250046 10.86775017
55.58525085 -51.83250046 10.92325020
55.60200119 -51.82324982 10.94624996
55.64300156 -51.49649811 10.76974964
55.80049896 -51.23649979 11.04625034
55.61750031 -51.19124985 11.11725044
55.61875153 -51.57775116 11.20499992
55.50550079 -51.39199829 11.20825005
55.43450165 -51.28675079 11.22875023
55.44075012 -50.83250046 10.79625034
55.37250137 -50.68849945 10.85175037
55.70500183 -51.06150055 11.02075005
55.42824936 -50.98974991 11.03199959
55.51074982 -51.08074951 11.11474991
55.41799927 -50.81150055 11.01299953
55.26025009 -50.79150009 11.11075020
55.44075012 -51.05125046 11.21399975
55.59825134 -48.52325058 7.59999990
60.09349823 -49.11375046 10.29249954
60.69449997 -49.09099960 11.05300045
58.23400116 -49.50925064 10.31274986
58.06999969 -48.34075165 10.89925003
57.01599884 -49.18975067 10.90524960
57.01874924 -48.86524963 11.50325012
57.34325027 -48.59849930 11.43900013
57.54600143 -47.81375122 11.78225040
57.20000076 -47.91474915 11.70349979
55.77500153 -49.72100067 8.59949970
56.46025085 -49.80500031 11.40050030
56.50299835 -49.80175018 11.55449963
56.61800003 -49.36574936 11.60274982
55.19775009 -49.50825119 11.30249977
55.18550110 -48.99250031 11.60599995
55.91125107 -47.87474823 11.64000034
54.63674927 -49.50474930 11.60474968
60.80324936 -54.45750046 13.19524956
61.38899994 -52.49774933 12.46350002
60.93249893 -54.09550095 12.95899963
60.88225174 -54.08449936 13.00800037
61.65024948 -52.38199997 13.70750046
61.80575180 -52.54449844 15.22624969
61.59899902 -51.88624954 13.89350033
60.93450165 -51.69575119 14.22200012
61.49274826 -51.27299881 14.17199993
60.96224976 -51.10425186 13.95324993
61.59975052 -51.40874863 15.08874989
61.18450165 -50.10725021 12.83524990
61.11574936 -47.09574890 13.06099987
61.09375000 -46.65774918 13.19274998
61.08675003 -46.58024979 13.25074959
60.92174911 -49.61050034 14.19624996
60.93999863 -49.61650085 14.20324993
61.08924866 -49.43875122 14.30399990
61.05199814 -49.36949921 14.30049992
61.34749985 -49.91650009 14.52950001
60.99024963 -48.97975159 14.43424988
59.92350006 -54.71125031 13.07250023
59.87274933 -54.74824905 13.10000038
59.93399811 -54.58950043 13.23099995
59.12075043 -55.37649918 12.67724991
58.73300171 -55.39574814 13.01650047
59.33074951 -54.54700089 12.90625000
59.32524872 -54.44525146 12.88374996
59.40475082 -54.72174835 13.05550003
59.44800186 -54.66149902 13.07800007
59.44400024 -54.36000061 13.02875042
58.71675110 -54.88949966 12.77550030
58.81200027 -54.39875031 12.86400032
58.83675003 -55.11500168 13.30850029
58.81349945 -55.06600189 13.31400013
58.77624893 -55.11050034 13.31974983
58.78499985 -55.08649826 13.31875038
58.94749832 -55.19549942 13.51299953
58.87200165 -55.27175140 13.60999966
59.06600189 -54.37725067 13.29100037
58.90325165 -54.64775085 13.65050030
57.81900024 -55.23899841 12.11699963
58.68949890 -54.45724869 12.19849968
57.71099854 -55.23899841 12.27474976
57.66675186 -55.31499863 12.24024963
57.64925003 -55.31150055 12.34949970
57.61000061 -55.64599991 12.61149979
57.38800049 -55.45024872 12.51675034
57.24349976 -54.99024963 11.72850037
57.10025024 -55.08599854 11.67625046
57.01924896 -55.12374878 11.81700039
57.61125183 -55.17375183 12.40750027
58.59949875 -55.37649918 12.90225029
58.66925049 -55.20574951 13.20024967
58.69124985 -55.03374863 13.22649956
58.59899902 -55.06024933 13.20400047
58.58649826 -54.57550049 13.49699974
57.74425125 -54.89324951 13.44999981
57.77500153 -54.94950104 13.52299976
57.69800186 -54.79949951 13.29574966
57.71424866 -54.78649902 13.43599987
57.76324844 -54.75949860 13.50975037
57.69549942 -54.74774933 13.51049995
57.51200104 -55.47850037 12.63974953
57.50749969 -55.36375046 12.64675045
57.46424866 -55.37649918 12.70349979
57.42499924 -54.94049835 13.34525013
57.31850052 -54.80400085 13.20199966
57.42649841 -55.01374817 13.40425014
57.45100021 -55.03850174 13.54450035
57.30350113 -54.77724838 13.15775013
57.30924988 -54.79574966 13.21949959
56.93899918 -55.00125122 13.47299957
56.95700073 -54.93349838 13.50199986
58.86325073 -55.36474991 13.68875027
58.83750153 -55.28224945 13.72449970
58.78850174 -55.27450180 13.69550037
58.77724838 -55.26649857 13.73349953
58.85774994 -54.72999954 13.79975033
58.70449829 -54.39125061 13.88825035
58.62025070 -55.12450027 13.91975021
58.46974945 -54.69100189 13.78600025
58.47174835 -54.66825104 13.91749954
58.68724823 -54.39675140 13.86174965
58.62599945 -54.39500046 13.90874958
58.36875153 -54.69974899 13.80749989
58.36050034 -54.69150162 13.78299999
58.48974991 -54.37224960 14.01550007
58.61800003 -54.43225098 14.12425041
60.00249863 -54.01449966 12.48174953
60.30400085 -52.49250031 12.14624977
60.61550140 -53.01324844 12.41724968
60.20600128 -52.58124924 12.52400017
59.30025101 -53.30075073 11.78299999
58.84949875 -53.30524826 11.93700027
58.92350006 -53.19374847 11.94449997
58.86225128 -53.09849930 12.17949963
59.80899811 -52.50875092 12.31750011
60.72100067 -53.99924850 13.14900017
60.70475006 -53.86724854 12.97099972
60.02500153 -54.19100189 12.86699963
60.00825119 -54.11000061 12.79599953
60.19725037 -54.23550034 13.32674980
60.08850098 -54.15999985 13.33224964
60.09674835 -54.09799957 13.30000019
60.05799866 -54.11024857 13.28950024
60.08050156 -52.99599838 12.78724957
58.92699814 -54.29299927 12.85449982
59.45124817 -53.39925003 13.44600010
59.44075012 -53.44025040 13.73200035
59.39925003 -53.46799850 13.70699978
59.09700012 -54.29750061 13.37125015
59.00500107 -53.59624863 13.68225002
59.00999832 -53.59450150 13.70250034
58.87725067 -53.57075119 13.68500042
59.77275085 -52.97299957 12.91324997
59.61724854 -53.29024887 13.60175037
60.10924911 -51.92750168 12.43400002
59.87799835 -52.30424881 12.41349983
59.91025162 -52.30474854 12.43225002
59.27125168 -51.40250015 12.00675011
59.30974960 -51.29399872 12.24825001
59.40375137 -51.11875153 11.98750019
59.31250000 -51.15000153 11.79524994
59.01625061 -50.57925034 11.94524956
60.17900085 -50.41624832 13.01525021
60.80350113 -50.93000031 13.66975021
60.60350037 -50.88425064 13.74225044
58.50125122 -53.47050095 12.00275040
58.02325058 -53.28525162 12.12650013
58.01874924 -53.31174850 12.23425007
58.40224838 -52.99375153 11.79874992
58.48949814 -53.21875000 12.02075005
57.99674988 -52.96075058 11.69824982
58.00949860 -52.89875031 11.81449986
58.20899963 -52.80550003 12.35175037
58.10174942 -52.60649872 12.19324970
57.83874893 -52.29850006 12.51850033
57.32175064 -54.09700012 12.61250019
57.70899963 -53.08050156 12.22525024
57.69374847 -53.09825134 12.22949982
57.69075012 -52.74800110 12.30574989
57.51900101 -52.30450058 12.35949993
56.91225052 -52.63700104 12.36349964
57.01575089 -52.22624969 12.23425007
58.52750015 -53.78699875 13.18974972
58.10675049 -53.91500092 12.99374962
58.17874908 -53.08874893 13.59025002
58.15449905 -53.09825134 13.60649967
57.30424881 -53.99525070 12.97774982
57.29175186 -54.00000000 12.99800014
57.32350159 -54.20724869 13.20300007
58.44924927 -51.34550095 11.79800034
58.18650055 -51.99900055 12.15450001
57.81650162 -51.77474976 12.18124962
58.20550156 -51.69924927 11.86474991
58.00400162 -51.25725174 12.18974972
58.41550064 -50.70674896 12.10700035
57.59149933 -51.68999863 12.16574955
57.41450119 -51.59775162 12.15799999
57.52050018 -51.47299957 12.39000034
57.28274918 -51.71099854 12.40524960
56.81100082 -51.84125137 12.22974968
57.96549988 -52.19649887 13.25475025
60.27175140 -52.38299942 13.99524975
58.90074921 -53.59849930 13.83374977
59.00099945 -53.23099899 13.91625023
60.22999954 -51.99874878 14.11124992
60.21374893 -51.39374924 13.94099998
60.23149872 -52.06425095 14.31449986
59.99300003 -51.84249878 14.31200027
60.59500122 -50.84650040 14.01325035
58.60300064 -54.34600067 14.12625027
58.48450089 -53.07450104 14.00174999
58.00524902 -53.30974960 14.02050018
58.05199814 -53.25674820 14.08300018
57.72949982 -53.17850113 14.23425007
57.69499969 -53.18099976 14.14799976
56.61275101 -55.60224915 12.18274975
56.37575150 -55.25550079 12.20349979
56.55524826 -54.40874863 13.62475014
56.46950150 -54.45975113 13.61375046
56.45574951 -54.39324951 13.54300022
56.45600128 -54.38225174 13.61800003
56.39599991 -54.42449951 13.62800026
56.08974838 -54.33349991 13.30125046
56.42599869 -53.48025131 12.61900043
56.15100098 -52.23799896 12.10750008
56.50699997 -53.88249969 13.00325012
56.39025116 -53.68674850 13.00699997
56.75775146 -51.82075119 12.07824993
56.60224915 -51.49549866 12.01424980
56.47874832 -51.59474945 11.98225021
56.21224976 -51.98474884 11.96500015
56.23500061 -51.99475098 12.07724953
56.29850006 -51.96250153 12.30725002
56.26950073 -51.89775085 12.21850014
56.45750046 -51.83525085 12.40999985
56.26649857 -51.89925003 12.30074978
56.59149933 -51.56999969 12.30675030
56.20249939 -50.36949921 11.86800003
56.02275085 -50.48875046 12.10299969
55.98550034 -50.47425079 12.10099983
56.27399826 -50.70325089 12.21300030
55.96924973 -50.59275055 12.20174980
55.80374908 -50.50325012 12.22974968
55.42074966 -50.70124817 12.53549957
55.73350143 -50.39025116 12.23674965
55.32975006 -50.29574966 12.41800022
55.52275085 -50.59075165 12.50374985
55.35749817 -50.43125153 12.50924969
55.42824936 -50.61399841 12.57199955
55.29824829 -50.58774948 12.63650036
55.17100143 -50.62049866 12.64925003
54.93450165 -50.19350052 12.42300034
55.25424957 -50.40224838 12.61849976
55.20199966 -50.25550079 12.44149971
55.23675156 -50.25600052 12.61975002
55.17525101 -50.28499985 12.60424995
54.96950150 -50.50000000 12.51850033
55.00225067 -50.26625061 12.52225018
55.07049942 -50.57725143 12.70575047
55.21524811 -50.28200150 12.70849991
55.19549942 -50.29449844 12.70724964
59.10274887 -48.75424957 12.68000031
60.89075089 -49.99549866 13.22749996
60.28799820 -50.08425140 12.90375042
58.98849869 -49.50699997 12.81324959
59.20100021 -48.75374985 13.00574970
59.88249969 -46.79499817 12.86900043
59.49850082 -46.52149963 12.68449974
61.02074814 -47.07600021 12.99899960
60.87549973 -46.97750092 12.92500019
59.26974869 -47.29475021 13.59175014
59.93999863 -46.80224991 13.24874973
59.92425156 -46.71699905 13.69974995
58.12350082 -49.75875092 11.90600014
58.02750015 -49.99575043 12.33075047
58.16075134 -49.30699921 12.30424976
58.02624893 -49.49449921 12.45425034
58.00149918 -48.91624832 11.81449986
58.21300125 -48.94974899 12.16399956
58.20949936 -48.91049957 12.20874977
57.95249939 -48.40375137 11.93799973
58.90599823 -48.69049835 12.72074986
58.79824829 -48.64250183 12.70650005
57.93225098 -48.30025101 12.50174999
57.20600128 -50.00624847 11.82800007
57.20050049 -49.99874878 11.84650040
57.11650085 -49.89450073 11.82724953
57.00149918 -49.74499893 11.96399975
57.24700165 -49.60774994 12.10249996
57.21500015 -49.57524872 12.11674976
57.10625076 -49.63124847 12.20349979
56.92499924 -49.16500092 12.21224976
57.72275162 -49.69974899 12.28474998
57.81325150 -49.81874847 12.70149994
57.80374908 -49.25275040 12.26799965
57.61550140 -49.30274963 12.32474995
57.83100128 -49.31600189 12.54724979
57.70724869 -49.16500092 12.61849976
57.70050049 -48.70550156 11.99625015
57.81624985 -49.07199860 12.24349976
57.90399933 -48.56200027 11.92875004
57.30524826 -49.13624954 12.06774998
56.90325165 -49.08800125 12.22099972
57.01224899 -48.20199966 11.92850018
57.12400055 -48.23324966 12.03824997
57.12749863 -48.17399979 12.02600002
57.09474945 -48.22624969 12.10274982
57.67950058 -48.48225021 12.39299965
57.82099915 -48.19150162 12.69124985
57.80175018 -48.17525101 12.71325016
57.64274979 -48.31000137 12.78324986
57.17174911 -48.11474991 12.29475021
58.80749893 -48.80450058 13.06849957
57.64675140 -48.70975113 12.89074993
57.70849991 -48.57149887 12.86674976
57.70225143 -48.31250000 12.81649971
57.31999969 -48.21749878 13.32050037
57.60449982 -47.70199966 11.91450024
57.60324860 -47.68700027 11.93550014
57.59600067 -47.70674896 12.22924995
57.07099915 -48.00350189 12.24699974
57.71424866 -48.09400177 12.79924965
57.60499954 -47.83850098 12.76074982
57.20650101 -47.94874954 12.43150043
60.86474991 -49.46649933 14.40050030
60.56900024 -48.63199997 14.00125027
60.66624832 -48.72449875 14.10999966
60.58425140 -48.47325134 14.23375034
60.19649887 -46.92950058 14.73775005
59.73550034 -47.79700089 14.52600002
59.73424911 -47.88499832 14.80949974
59.38024902 -47.09949875 13.91450024
59.47375107 -46.89625168 14.12500000
58.82099915 -47.33599854 14.62374973
56.70024872 -49.89175034 11.96125031
56.01924896 -49.81774902 12.02299976
56.27825165 -49.59899902 11.77600002
56.33549881 -49.49850082 11.87125015
56.10824966 -49.56975174 11.99024963
56.38750076 -50.00849915 12.34675026
56.37900162 -49.74974823 12.40450001
56.40525055 -49.50125122 12.35274982
56.10549927 -50.01100159 12.37625027
